Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Meizleh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Little Hayahi,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Kbeibat,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Big Hayahi,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Qaber Elabed,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Madinet Ati,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Mithlit,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Be'r Al-Hulo Al-Wardeyyeh,Big Qaemqam,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Ghazalan,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Gharb,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Areesheh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Hdadiyeh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Zein Elmabraj,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Hejiyeh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Hamadaniyeh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Um Madfaa,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Um Kheif,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Metyaha,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Areesheh,Manajid,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Khan,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Eastern Janabeh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Middle Janabeh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Ghazala Elhole,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Um Fakik,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Motasarrefiyeh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Abu Wishwash,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Khatuniya Bahra,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Abu Hjera Khawatneh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Khweitleh Hmud,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Shallala,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Nafayel,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Atshana,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Hole,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Eastern Botha,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Nazileh,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Western Mazraet Elhole,,,,,
Syrian Arab Republic,Al-Hasakeh,Al-Hasakeh,Hole,Qattara,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Al-Thawrah,Al-Thawrah,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Ramthan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Debsi Faraj,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Abu Horaira,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Bir Hadleh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Karadi,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Jeidine,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Abu Kbee - West,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Hora,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Sefsafa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Debsi Afnan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Bir Enbaj,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Krein,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Mansura,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Emeirat,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Eastern Ghazala,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Bir Khattab,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Ghamamiz,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Sheib Eldakar,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Eastern Zamleh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Bir Abu Kubra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Madhir,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Mashrafet Elsaab,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Mansura,Fakhikheh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Bir Elatshaneh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Bir Elkhozam,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Zarijiyet Shams Eldin,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Hazzum,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Wasta,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Nafileh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Mweileh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Hweijet Halawa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Kanu,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Rajm Elhamam,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Khatuniya Eljerniyah,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Jurneyyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Msheirfet Eljerniyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Abu Shamat - Abul Kalat,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Mahmudli,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Dukhan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Badiat Elshoaa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Tal Othman,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Thlath Khrab,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Abu Sakhra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Ramleh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Tawi,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Hamra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Dahweh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Safra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Bisrawi,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Eastern Jaabar,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Western Jaabar,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Jeiber,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Bir Shallal,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Bir Haj Khalif,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Shahid Ellah,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Thaheriya,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Shams Eldin,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Ajajiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Falah Rabu,,,,,
Syrian Arab Republic,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Mjeibnet Elamya,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Tal Fandar,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Shaaleh Mankali,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Shreian,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Elleh,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Tell Abiad,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Tal Elkibir,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Sehrijeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Badi,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Tal Akhdar,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Mustadira,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Kherbet Elfaras,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Abadi,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Kherbet Elroz,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Ammuriyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Zarzuri,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Rihana - Suna,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Hweijet Abdi,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Rajm Halawa,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Kinana,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Bir Asheq,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Banat Ali,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Bir Arab,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Western Zanbaqa,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Jamailiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Tell Abiad,Sarajiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Ein Issa,Mreiran,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Ein Issa,Hisheh,,,,,
Syrian Arab Republic,Ar-Raqqa,Tell Abiad,Ein Issa,Mashrafet Elhzzaa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Widyan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Katuniyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Bir Said,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Royan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Assadiya,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hfeiret Elsoqur,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Wihdeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Sukariyet Tal Elsamen,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Htash,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Kalta,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Berani,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Zahera,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Tawi Rumman,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Eastern Khayala,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Khayala,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Tal Elsamen Dahham,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Atshana,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Bir Elhasham,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Yamama,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Fteih,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Talet Elansar,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Shamiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Faraa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ayuj,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Raeqqet Samra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Um Elhweyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Yarmuk,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hazimeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hettin,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hawi Elhawa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Mashrafa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Abu Rajab,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hilo Abed,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Little Sweidiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Safyan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Tweilah,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Jalaa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Rabee'a,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Abu Kabret Al Rashid,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Upper Khneiz,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Big Sweidiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Sahl,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Adnaniyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Abbara,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Thulth Khneiz,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Abu Suseh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hadba,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Rohayat,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Qahtaniyyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Western Sahlabiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ghota,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Andalus,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Rashidiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Tishrine,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Hweijet Faraj,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Rahmaniya,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Marj Abu Shareb,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Kisret Elsheikh Jomaa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Milsun,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Western Kabsh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Laqta,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Kdeiran,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Kardus,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Yaarub,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Moezleh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Shamra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Rabyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Sfin - Kisret Mohammed Agha,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Raddeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Sabka,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Ojeil,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Dahleh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Jabli,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Akeirshi,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Hweijet Shnan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Rahbi,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Bir Elsabkhawi,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Sabka,Masarra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Jdidet Kahit,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Baladiya,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Bader,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Jdidet Khabur,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Abu Touta,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Nasra,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Hala - Khas Hbal,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Hama,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Ojet Btir,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Karama,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Ghassaniyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Shaher,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Hamrat Balasim,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Esmailieh - Fatsa Abdelesmail,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Samera - Oweija Hamad Elassaf,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Qadessiyeh Kajla,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Baydar - Fatsa Birm,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Yarobiyeh - Khas Ejil,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Leksun,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Modar,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Karama,Matab Elburashed,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Khamisiyeh,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Tishrin 6,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Daama,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Sweida,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Namisa,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Hardan,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Jaber,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Little Maghalla,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Big Maghalla,,,,,
Syrian Arab Republic,Ar-Raqqa,Ar-Raqqa,Maadan,Maadan,,,,,
Syrian Arab Republic,As-Sweida,Shahba,Little Sura,Hosh Hammad,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Tala,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Bmashrafa,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Ard Elwata,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Deiruneh Elakrad,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Bashura,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Dweirkeh,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Ein Elhur,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Touma,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Shalaf,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Haddada,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Hamrat,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Hekro,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Ein Elashra,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Beit Shkuhi,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Ein Elqantara,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Eido,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Oweinat,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Bruma,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Aku,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Arafit,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Ara,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Majdal Kikhya,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Wadi Elshikhan,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Karura,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Kafrata,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Mizyen,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Wadi Baur,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Marj Elzawyeh,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Kansaba,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Kabani,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Kadin,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Kort,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Kansaba,Ghnimiyeh,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Majdal Saleh,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Marj Khokho,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Kafr Dalba,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Bishamana,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Shoh Baltaah,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Baruda,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Deir Tuma,,,,,
Syrian Arab Republic,Lattakia,Al-Haffa,Salanfa,Daryus,,,,,
