Nepal,Khotang,Kahule,1 to 9,,
Nepal,Khotang,Khalle,1 to 9,,
Nepal,Khotang,Kharmi,1 to 9,,
Nepal,Khotang,Kharpa,1 to 9,,
Nepal,Khotang,Khartanchha,1 to 9,,
Nepal,Khotang,Khidima,1 to 9,,
Nepal,Khotang,Khotangbazar,1 to 9,,
Nepal,Khotang,Kuvinde,1 to 9,,
Nepal,Khotang,Lafyang,1 to 9,,
Nepal,Khotang,Lamidada,1 to 9,,
Nepal,Khotang,Lichkiramche,1 to 9,,
Nepal,Khotang,Linkuwapokhari,1 to 9,,
Nepal,Khotang,Mahadevasthan,1 to 9,,
Nepal,Khotang,Magpa,1 to 9,,
Nepal,Khotang,Mangaltar,1 to 9,,
Nepal,Khotang,MattimBirta,1 to 9,,
Nepal,Khotang,Mauwabote,1 to 9,,
Nepal,Khotang,Nerpa,1 to 9,,
Nepal,Khotang,Nirmalidada,1 to 9,,
Nepal,Khotang,Nunthala,1 to 9,,
Nepal,Khotang,Woplukha,1 to 9,,
Nepal,Khotang,Patheka,1 to 9,,
Nepal,Khotang,Pauwasera,1 to 9,,
Nepal,Khotang,Faktang,1 to 9,,
Nepal,Khotang,Phedi,1 to 9,,
Nepal,Khotang,Rajapani,1 to 9,,
Nepal,Khotang,RakhaBangdel,1 to 9,,
Nepal,Khotang,RatanchaMajhagau,1 to 9,,
Nepal,Khotang,RakhaDipsung,1 to 9,,
Nepal,Khotang,Ribdungjaleswor,1 to 9,,
Nepal,Khotang,R.Maheswori,1 to 9,,
Nepal,Khotang,Salle,1 to 9,,
Nepal,Khotang,Sa.Chhitapokhari,1 to 9,,
Nepal,Khotang,Saunechaur,1 to 9,,
Nepal,Khotang,Sawakatahare,1 to 9,,
Nepal,Khotang,Sapteswor,1 to 9,,
Nepal,Khotang,Simpani,1 to 9,,
Nepal,Khotang,Sungdel,1 to 9,,
Nepal,Khotang,Suntale,1 to 9,,
Nepal,Khotang,Temma,1 to 9,,
Nepal,Khotang,Wopung,1 to 9,,
Nepal,Khotang,Yamkha,1 to 9,,
Nepal,Okhaldhunga,Baksa,1 to 9,,
Nepal,Okhaldhunga,Balakhu,1 to 9,,
Nepal,Okhaldhunga,Barnalu,1 to 9,,
Nepal,Okhaldhunga,Baruneshwor,1 to 9,,
Nepal,Okhaldhunga,Betini,1 to 9,,
Nepal,Okhaldhunga,Bhadaure,1 to 9,,
Nepal,Okhaldhunga,Bhussinga,1 to 9,,
Nepal,Okhaldhunga,Bigutar,1 to 9,,
Nepal,Okhaldhunga,Bilandu,1 to 9,,
Nepal,Okhaldhunga,Chyanam,1 to 9,,
Nepal,Okhaldhunga,Diyale,1 to 9,,
Nepal,Okhaldhunga,Gamnangtar,1 to 9,,
Nepal,Okhaldhunga,Harkapur,1 to 9,,
Nepal,Okhaldhunga,Jantarkhani,1 to 9,,
Nepal,Okhaldhunga,Jyamire,1 to 9,,
Nepal,Okhaldhunga,Kalikadevi,1 to 9,,
Nepal,Okhaldhunga,Katunje,1 to 9,,
Nepal,Okhaldhunga,Ketuke,1 to 9,,
Nepal,Okhaldhunga,KhijiChandeshwori.,1 to 9,,
Nepal,Okhaldhunga,Khijifalate,1 to 9,,
Nepal,Okhaldhunga,Kaptigaun(Khigikati),1 to 9,,
Nepal,Okhaldhunga,Kuibhir,1 to 9,,
Nepal,Okhaldhunga,Kuntadevi,1 to 9,,
Nepal,Okhaldhunga,Madhavpur,1 to 9,,
Nepal,Okhaldhunga,Mamkha,1 to 9,,
Nepal,Okhaldhunga,Manebhanjyang,1 to 9,,
Nepal,Okhaldhunga,Moli,1 to 9,,
Nepal,Okhaldhunga,Mulkharka,1 to 9,,
Nepal,Okhaldhunga,Andheri(Narayansthan),1 to 9,,
Nepal,Okhaldhunga,Narmedeshwor,1 to 9,,
Nepal,Okhaldhunga,Okhaldhunga,1 to 9,,
Nepal,Okhaldhunga,Palapu,1 to 9,,
Nepal,Okhaldhunga,Palte,1 to 9,,
Nepal,Okhaldhunga,Fediguth,1 to 9,,
Nepal,Okhaldhunga,Fulbari,1 to 9,,
Nepal,Okhaldhunga,Pokali,1 to 9,,
Nepal,Okhaldhunga,Pokhare,1 to 9,,
Nepal,Okhaldhunga,Prapcha,1 to 9,,
Nepal,Okhaldhunga,Ragadeep,1 to 9,,
Nepal,Okhaldhunga,Ragani,1 to 9,,
Nepal,Okhaldhunga,Raniban,1 to 9,,
Nepal,Okhaldhunga,Ratmata,1 to 9,,
Nepal,Okhaldhunga,Rawadolu,1 to 9,,
Nepal,Okhaldhunga,Rumjatar,1 to 9,,
Nepal,Okhaldhunga,Salleri,1 to 9,,
Nepal,Okhaldhunga,Serna,1 to 9,,
Nepal,Okhaldhunga,Sisneri,1 to 9,,
Nepal,Okhaldhunga,Shreechaur,1 to 9,,
Nepal,Okhaldhunga,Singhadevi,1 to 9,,
Nepal,Okhaldhunga,Tarkerabari,1 to 9,,
Nepal,Okhaldhunga,Thakle,1 to 9,,
Nepal,Okhaldhunga,Thulachhap,1 to 9,,
Nepal,Okhaldhunga,Thoksel,1 to 9,,
Nepal,Okhaldhunga,Taluwa,1 to 9,,
Nepal,Okhaldhunga,Ubu,1 to 9,,
Nepal,Okhaldhunga,Yasam,1 to 9,,
Nepal,Udayapur,Aaptar,1 to 9,,
Nepal,Udayapur,Balamta,1 to 9,,
Nepal,Udayapur,Baraha,1 to 9,,
Nepal,Udayapur,Bare,1 to 9,,
Nepal,Udayapur,Bashaha,1 to 9,,
Nepal,Udayapur,Bashbote,1 to 9,,
Nepal,Udayapur,Bhalayedadha,1 to 9,,
Nepal,Udayapur,Bhutar,1 to 9,,
Nepal,Udayapur,Chaudandi,1 to 9,,
Nepal,Udayapur,Dumbre,1 to 9,,
Nepal,Udayapur,Enamea,1 to 9,,
Nepal,Udayapur,Hadiya,1 to 9,,
Nepal,Udayapur,Hardeni,1 to 9,,
Nepal,Udayapur,Jaate,1 to 9,,
Nepal,Udayapur,Jalapa Chilauni,1 to 9,,
Nepal,Udayapur,Jogidaha,1 to 9,,
Nepal,Udayapur,Katari,1 to 9,,
Nepal,Udayapur,Katunjebabala,1 to 9,,
Nepal,Udayapur,Khaabu,1 to 9,,
Nepal,Udayapur,Koshi Tappu Wildlife Reserve,1 to 9,,
Nepal,Udayapur,Lafagaun,1 to 9,,
Nepal,Udayapur,Lekhani,1 to 9,,
Nepal,Udayapur,Lekhgaun,1 to 9,,
Nepal,Udayapur,Limpatar,1 to 9,,
Nepal,Udayapur,Mainamaine,1 to 9,,
Nepal,Udayapur,Mayakhu,1 to 9,,
Nepal,Udayapur,Nametar,1 to 9,,
Nepal,Udayapur,Okhale,1 to 9,,
Nepal,Udayapur,Panchabatti,1 to 9,,
Nepal,Udayapur,Pokhari,1 to 9,,
Nepal,Udayapur,Rauta,1 to 9,,
Nepal,Udayapur,Rishku,1 to 9,,
Nepal,Udayapur,Rupatar,1 to 9,,
Nepal,Udayapur,Saune,1 to 9,,
Nepal,Udayapur,Shiddhipur,1 to 9,,
Nepal,Udayapur,Shirishea,1 to 9,,
Nepal,Udayapur,Shorung,1 to 9,,
Nepal,Udayapur,Sundarpur,1 to 9,,
Nepal,Udayapur,Tabashree,1 to 9,,
Nepal,Udayapur,Tamlichha,1 to 9,,
Nepal,Udayapur,Tapeshworibelahi,1 to 9,,
Nepal,Udayapur,Thanagaun,1 to 9,,
Nepal,Udayapur,Thockshila,1 to 9,,
Nepal,Udayapur,Tribeni,1 to 9,,
Nepal,Udayapur,Triyuga Municipality,1 to 17,,
Nepal,Udayapur,Weltar,1 to 9,,
Nepal,Saptari,Aarnaha,1 to 9,,
Nepal,Saptari,Aurahi,1 to 9,,
Nepal,Saptari,Badgama,1 to 9,,
Nepal,Saptari,Bairawa,1 to 9,,
Nepal,Saptari,Bakdhuwa,1 to 9,,
Nepal,Saptari,Banarjhula,1 to 9,,
Nepal,Saptari,Banaula,1 to 9,,
Nepal,Saptari,Banaule,1 to 9,,
Nepal,Saptari,Banauniya,1 to 9,,
Nepal,Saptari,Baramjhiya,1 to 9,,
Nepal,Saptari,Barashine (Bode),1 to 9,,
Nepal,Saptari,Barsain(Ko.),1 to 9,,
Nepal,Saptari,Basbitti,1 to 9,,
Nepal,Saptari,Bathanaha,1 to 9,,
Nepal,Saptari,Bavangama Katti,1 to 9,,
Nepal,Saptari,Bhagawatpur,1 to 9,,
Nepal,Saptari,Bhangaha,1 to 9,,
Nepal,Saptari,Bhardaha,1 to 9,,
Nepal,Saptari,Bhramhapur,1 to 9,,
Nepal,Saptari,Bhutahi,1 to 9,,
Nepal,Saptari,Birpur,1 to 9,,
Nepal,Saptari,Bishahariya,1 to 9,,
Nepal,Saptari,Boriya,1 to 9,,
Nepal,Saptari,Chhinamasta,1 to 9,,
Nepal,Saptari,Dadha,1 to 9,,
Nepal,Saptari,Daulatpur,1 to 9,,
Nepal,Saptari,Demon,1 to 9,,
Nepal,Saptari,Deuri,1 to 9,,
Nepal,Saptari,Deuri Bharuwa,1 to 9,,
Nepal,Saptari,Dhangadhi,1 to 9,,
Nepal,Saptari,Dharampur,1 to 9,,
Nepal,Saptari,Dhodhanpur,1 to 9,,
Nepal,Saptari,Didhuwa,1 to 9,,
Nepal,Saptari,Enarwa,1 to 9,,
Nepal,Saptari,Gamariya Parawaha,1 to 9,,
Nepal,Saptari,Gobargada,1 to 9,,
Nepal,Saptari,Goethi,1 to 9,,
Nepal,Saptari,Hanumannagar,1 to 9,,
Nepal,Saptari,Hardiya,1 to 9,,
Nepal,Saptari,Hariharpur,1 to 9,,
Nepal,Saptari,Haripur,1 to 9,,
Nepal,Saptari,Inarwaphulwariya,1 to 9,,
Nepal,Saptari,Itahari Bihsnupura,1 to 9,,
Nepal,Saptari,Jagatpur,1 to 9,,
Nepal,Saptari,Jamuni Madhepura,1 to 9,,
Nepal,Saptari,Jandoul,1 to 9,,
Nepal,Saptari,Jhutki,1 to 9,,
Nepal,Saptari,Joginiya-1,1 to 9,,
Nepal,Saptari,Joginiya-2,1 to 9,,
Nepal,Saptari,Kachan,1 to 9,,
Nepal,Saptari,Kalyanpur,1 to 9,,
Nepal,Saptari,Kamalpur,1 to 9,,
Nepal,Saptari,Kanchanpur,1 to 9,,
Nepal,Saptari,Kataiya,1 to 9,,
Nepal,Saptari,Khadakpur,1 to 9,,
Nepal,Saptari,Khojpur,1 to 9,,
Nepal,Saptari,Khoksarparwaha,1 to 9,,
Nepal,Saptari,Kochabakhari,1 to 9,,
Nepal,Saptari,Koeladi,1 to 9,,
Nepal,Saptari,Komadhepura,1 to 9,,
Nepal,Saptari,Koshi Tappu Wildlife Reserve,1 to 9,,
Nepal,Saptari,Kushaha,1 to 9,,
Nepal,Saptari,Lalapatthi,1 to 9,,
Nepal,Saptari,Launiya,1 to 9,,
Nepal,Saptari,Lohajara,1 to 9,,
Nepal,Saptari,Madhupatti,1 to 9,,
Nepal,Saptari,Madhupur (Kabilash),1 to 9,,
Nepal,Saptari,Madhuwapur,1 to 9,,
Nepal,Saptari,Mahadewa,1 to 9,,
Nepal,Saptari,Maina Sahashrawahu,1 to 9,,
Nepal,Saptari,Malahanama,1 to 9,,
Nepal,Saptari,Malahaniya,1 to 9,,
Nepal,Saptari,Maleth,1 to 9,,
Nepal,Saptari,Malikpur,1 to 9,,
Nepal,Saptari,Manraja,1 to 9,,
Nepal,Saptari,Mauwaha,1 to 9,,
Nepal,Saptari,Menakadari,1 to 9,,
Nepal,Saptari,Mohanpur,1 to 9,,
Nepal,Saptari,Nakati Rayapur,1 to 9,,
Nepal,Saptari,Nargho,1 to 9,,
Nepal,Saptari,Nawarajpur (Basawalpur),1 to 9,,
Nepal,Saptari,Nengada,1 to 9,,
Nepal,Saptari,Odraha,1 to 9,,
Nepal,Saptari,Pakari,1 to 9,,
Nepal,Saptari,Pansera,1 to 9,,
Nepal,Saptari,Parashbani,1 to 9,,
Nepal,Saptari,Paterwa,1 to 9,,
Nepal,Saptari,Pato,1 to 9,,
Nepal,Saptari,Patthargada,1 to 9,,
Nepal,Saptari,Paurataha,1 to 9,,
Nepal,Saptari,Phakira,1 to 9,,
Nepal,Saptari,Pharsheeth,1 to 9,,
Nepal,Saptari,Phattehapur,1 to 9,,
Nepal,Saptari,Phulkahi,1 to 9,,
Nepal,Saptari,Pipra (Paschim),1 to 9,,
Nepal,Saptari,Pipra (Purba),1 to 9,,
Nepal,Saptari,Rajbiraj Municipality,1 to 9,,
Nepal,Saptari,Ramnagar,1 to 9,,
Nepal,Saptari,Rampur Jamuwa,1 to 9,,
Nepal,Saptari,Rampur Malhaniya,1 to 9,,
Nepal,Saptari,Rautahat,1 to 9,,
Nepal,Saptari,Roopnagar,1 to 9,,
Nepal,Saptari,Sakarpura,1 to 9,,
Nepal,Saptari,Sarashwor,1 to 9,,
Nepal,Saptari,Shambhunath,1 to 9,,
Nepal,Saptari,Shimarahasigyaun,1 to 9,,
Nepal,Saptari,Shishwa,1 to 9,,
Nepal,Saptari,Sitapur,1 to 9,,
Nepal,Saptari,Tarahi,1 to 9,,
Nepal,Saptari,Terahota,1 to 9,,
Nepal,Saptari,Theleya,1 to 9,,
Nepal,Saptari,Tikuliya,1 to 9,,
Nepal,Saptari,Tilathi,1 to 9,,
Nepal,Saptari,Trikaul,1 to 9,,
Nepal,Saptari,Welhe,1 to 9,,
Nepal,Saptari,Welhe Chapena,1 to 9,,
Nepal,Siraha,Aarnama,1 to 9,,
Nepal,Siraha,Arnama Rampur,1 to 9,,
Nepal,Siraha,Ashokpur Wolkawa,1 to 9,,
Nepal,Siraha,Ashonpur,1 to 9,,
Nepal,Siraha,Aurahi,1 to 9,,
Nepal,Siraha,Ayoudhanagar,1 to 9,,
Nepal,Siraha,Badahara Michaiyamal,1 to 9,,
Nepal,Siraha,Barchawa,1 to 9,,
Nepal,Siraha,Bariyarpatti,1 to 9,,
Nepal,Siraha,Bashtipur,1 to 9,,
Nepal,Siraha,Belaha,1 to 9,,
Nepal,Siraha,Bellhi,1 to 9,,
Nepal,Siraha,Betauna,1 to 9,,
Nepal,Siraha,Bhadaiya,1 to 9,,
Nepal,Siraha,Bhagwanpur,1 to 9,,
Nepal,Siraha,Bhagwatipur,1 to 9,,
Nepal,Siraha,Bhawanipur,1 to 9,,
Nepal,Siraha,Bhawanipurkalabanjar,1 to 9,,
Nepal,Siraha,Bhediya,1 to 9,,
Nepal,Siraha,Bhotraha,1 to 9,,
Nepal,Siraha,Bhramhamangorchhari,1 to 9,,
Nepal,Siraha,Bidhanagar,1 to 9,,
Nepal,Siraha,Bishnupur Rampurwa,1 to 9,,
Nepal,Siraha,Bishnupurkatti,1 to 9,,
Nepal,Siraha,Bishnupurmahishoth,1 to 9,,
Nepal,Siraha,Chandra Lalpur,1 to 9,,
Nepal,Siraha,Chandrayodhyapur,1 to 9,,
Nepal,Siraha,Chandrodayapur,1 to 9,,
Nepal,Siraha,Chatari,1 to 9,,
Nepal,Siraha,Chikna,1 to 9,,
Nepal,Siraha,Devipur,1 to 9,,
Nepal,Siraha,Dhangadhi,1 to 9,,
Nepal,Siraha,Dhodna,1 to 9,,
Nepal,Siraha,Dumari,1 to 9,,
Nepal,Siraha,Durgapur,1 to 9,,
Nepal,Siraha,Gadha,1 to 9,,
Nepal,Siraha,Gamadaha,1 to 9,,
Nepal,Siraha,Gauripur,1 to 9,,
Nepal,Siraha,Gautadi,1 to 9,,
Nepal,Siraha,Gobinapur Taregana,1 to 9,,
Nepal,Siraha,Govindapur Malahaniya,1 to 9,,
Nepal,Siraha,Hakpara,1 to 9,,
Nepal,Siraha,Hanumannagar (Pra.Dha.),1 to 9,,
Nepal,Siraha,Hanumannagar (Pra.Ma.),1 to 9,,
Nepal,Siraha,Harkatti,1 to 9,,
Nepal,Siraha,Inarwa,1 to 9,,
Nepal,Siraha,Itari Parsahi,1 to 9,,
Nepal,Siraha,Itarwa,1 to 9,,
Nepal,Siraha,Itatar,1 to 9,,
Nepal,Siraha,Janakinagar,1 to 9,,
Nepal,Siraha,Jijhaul,1 to 9,,
Nepal,Siraha,Kabilashi,1 to 9,,
Nepal,Siraha,Kachanari,1 to 9,,
Nepal,Siraha,Kalabanzaar,1 to 9,,
Nepal,Siraha,Kalyanpur Jaabdi,1 to 9,,
Nepal,Siraha,Karjanha,1 to 9,,
Nepal,Siraha,Khirauna,1 to 9,,
Nepal,Siraha,Khurkiyahi,1 to 9,,
Nepal,Siraha,Krishnapur,1 to 9,,
Nepal,Siraha,Kushahallaxminiya,1 to 9,,
Nepal,Siraha,Lagadi Gadhiyani,1 to 9,,
Nepal,Siraha,Lagadigoath,1 to 9,,
Nepal,Siraha,Lahan Municipality,1 to 9,,
Nepal,Siraha,Lalpur,1 to 9,,
Nepal,Siraha,Laxminiya,1 to 9,,
Nepal,Siraha,Laxmipur (Patari),1 to 9,,
Nepal,Siraha,Laxmipur (Pra.Ma.),1 to 9,,
Nepal,Siraha,Madar,1 to 9,,
Nepal,Siraha,Mahadewa Portaha,1 to 9,,
Nepal,Siraha,Mahanaur,1 to 9,,
Nepal,Siraha,Maheshpur Gamahariya,1 to 9,,
Nepal,Siraha,Maheshpur Pattar,1 to 9,,
Nepal,Siraha,Majhauliya,1 to 9,,
Nepal,Siraha,Majhura,1 to 9,,
Nepal,Siraha,Malahaniya Gamariya,1 to 9,,
Nepal,Siraha,Malhaniya Khori,1 to 9,,
Nepal,Siraha,Mauwahi,1 to 9,,
Nepal,Siraha,Mohanpur Kamalpur,1 to 9,,
Nepal,Siraha,Mukashar,1 to 9,,
Nepal,Siraha,Naraha Wolkawa,1 to 9,,
Nepal,Siraha,Naraharigol (Gamahariya),1 to 9,,
Nepal,Siraha,Nawarajpur,1 to 9,,
Nepal,Siraha,Pathariyatharutole,1 to 9,,
Nepal,Siraha,Phulkaha Patti,1 to 9,,
Nepal,Siraha,Phulwariya,1 to 9,,
Nepal,Siraha,Pipra,1 to 9,,
Nepal,Siraha,Pipra (Dhanawar),1 to 9,,
Nepal,Siraha,Pokharbhinda,1 to 9,,
Nepal,Siraha,Radhapur,1 to 9,,
Nepal,Siraha,Rajpur,1 to 9,,
Nepal,Siraha,Ramnagar Michaiya,1 to 9,,
Nepal,Siraha,Rampur Birta,1 to 9,,
Nepal,Siraha,Sakhuwa Nankarkatti,1 to 9,,
Nepal,Siraha,Sanaitha,1 to 9,,
Nepal,Siraha,Sarswor,1 to 9,,
Nepal,Siraha,Shilorwa,1 to 9,,
Nepal,Siraha,Shishbani,1 to 9,,
Nepal,Siraha,Shukhipur,1 to 9,,
Nepal,Siraha,Siraha Municipality,1 to 9,,
Nepal,Siraha,Sitapur (Pra.Da.),1 to 9,,
Nepal,Siraha,Sitapur (Pra.Ra.),1 to 9,,
Nepal,Siraha,Sitron,1 to 9,,
Nepal,Siraha,Sonmati,1 to 9,,
Nepal,Siraha,Sothiyan,1 to 9,,
Nepal,Siraha,Sukhchaina,1 to 9,,
Nepal,Siraha,Tenuwapatti,1 to 9,,
Nepal,Siraha,Thalaha Kataha,1 to 9,,
Nepal,Siraha,Tulshipur,1 to 9,,
Nepal,Dhanusha,Adhukuha,1 to 9,,
Nepal,Dhanusha,Akrahi,1 to 9,,
Nepal,Dhanusha,Andupatti,1 to 9,,
Nepal,Dhanusha,Aurahi,1 to 9,,
Nepal,Dhanusha,Baghchauda,1 to 9,,
Nepal,Dhanusha,Bahedabela,1 to 9,,
Nepal,Dhanusha,Bahuarwa,1 to 9,,
Nepal,Dhanusha,Balabakhar,1 to 9,,
Nepal,Dhanusha,Balahagoth,1 to 9,,
Nepal,Dhanusha,Balahakathal,1 to 9,,
Nepal,Dhanusha,Balahasaghara,1 to 9,,
Nepal,Dhanusha,Baniniya,1 to 9,,
Nepal,Dhanusha,Baphai,1 to 9,,
Nepal,Dhanusha,Baramajhiya,1 to 9,,
Nepal,Dhanusha,Basahiya,1 to 9,,
Nepal,Dhanusha,Basbitti,1 to 9,,
Nepal,Dhanusha,Bateshwar,1 to 9,,
Nepal,Dhanusha,Benga Shivapur,1 to 9,,
Nepal,Dhanusha,Bengadawar,1 to 9,,
Nepal,Dhanusha,Bharatpur,1 to 9,,
Nepal,Dhanusha,Bhuchakrapur,1 to 9,,
Nepal,Dhanusha,Bhutahi Paterwa,1 to 9,,
Nepal,Dhanusha,Binhi,1 to 9,,
Nepal,Dhanusha,Bisarmhora,1 to 9,,
Nepal,Dhanusha,Chakkar,1 to 9,,
Nepal,Dhanusha,Chorakoyalpur,1 to 9,,
Nepal,Dhanusha,Deuriparbaha,1 to 9,,
Nepal,Dhanusha,Devdiha,1 to 9,,
Nepal,Dhanusha,Devpura Rupaitha,1 to 9,,
Nepal,Dhanusha,Dhabauli,1 to 9,,
Nepal,Dhanusha,Dhalkebar,1 to 9,,
Nepal,Dhanusha,Dhanauji,1 to 9,,
Nepal,Dhanusha,Dhanusha Govindapur,1 to 9,,
Nepal,Dhanusha,Dhanushadham,1 to 9,,
Nepal,Dhanusha,Digambarpur,1 to 9,,
Nepal,Dhanusha,Duhawe,1 to 9,,
Nepal,Dhanusha,Duwarkot Hatletawa,1 to 9,,
Nepal,Dhanusha,Ghodghas,1 to 9,,
Nepal,Dhanusha,Giddha,1 to 9,,
Nepal,Dhanusha,Gopalpur,1 to 9,,
Nepal,Dhanusha,Gothkoyalpur,1 to 9,,
Nepal,Dhanusha,Hansapur Kathpulla,1 to 9,,
Nepal,Dhanusha,Hariharpur,1 to 9,,
Nepal,Dhanusha,Harine,1 to 9,,
Nepal,Dhanusha,Hathipur Harbara,1 to 9,,
Nepal,Dhanusha,Inarwa,1 to 9,,
Nepal,Dhanusha,Itaharwa,1 to 9,,
Nepal,Dhanusha,Janakpur Municipality,1 to 16,,
Nepal,Dhanusha,Jhatiyahi,1 to 9,,
Nepal,Dhanusha,Jhojhi Kataiya,1 to 9,,
Nepal,Dhanusha,Kajararmaul,1 to 9,,
Nepal,Dhanusha,Kanakpatti,1 to 9,,
Nepal,Dhanusha,Khajuri Chanha,1 to 9,,
Nepal,Dhanusha,Kharihani,1 to 9,,
Nepal,Dhanusha,Kurtha,1 to 9,,
Nepal,Dhanusha,Labatoli,1 to 9,,
Nepal,Dhanusha,Lagmagadha Guthi,1 to 9,,
Nepal,Dhanusha,Lakhauri,1 to 9,,
Nepal,Dhanusha,Lakkar,1 to 9,,
Nepal,Dhanusha,Lakshminiwas,1 to 9,,
Nepal,Dhanusha,Laksmipur Bagewa,1 to 9,,
Nepal,Dhanusha,Lohana,1 to 9,,
Nepal,Dhanusha,Machi Jhitkaiya,1 to 9,,
Nepal,Dhanusha,Makhanaha,1 to 9,,
Nepal,Dhanusha,Mansingpatti,1 to 9,,
Nepal,Dhanusha,Mithileshwar Mauwahi,1 to 9,,
Nepal,Dhanusha,Mithileshwar Nikas,1 to 9,,
Nepal,Dhanusha,Mukhiyapatti,1 to 9,,
Nepal,Dhanusha,Nagarain,1 to 9,,
Nepal,Dhanusha,Nakatajhij,1 to 9,,
Nepal,Dhanusha,Nannupatti,1 to 9,,
Nepal,Dhanusha,Nauwakhor Prasahi,1 to 9,,
Nepal,Dhanusha,Pachaharwa,1 to 9,,
Nepal,Dhanusha,Pai. Ko. Mahuwa,1 to 9,,
Nepal,Dhanusha,Paterwa,1 to 9,,
Nepal,Dhanusha,Patnuka,1 to 9,,
Nepal,Dhanusha,Paudeshwar,1 to 9,,
Nepal,Dhanusha,Phulgama,1 to 9,,
Nepal,Dhanusha,Pra. Ko. Mahuwa,1 to 9,,
Nepal,Dhanusha,Pushpalpur,1 to 9,,
Nepal,Dhanusha,Raghunathpur,1 to 9,,
Nepal,Dhanusha,Ramdaiya,1 to 9,,
Nepal,Dhanusha,Sabaila,1 to 9,,
Nepal,Dhanusha,Sakhuwa Mahendranagar,1 to 9,,
Nepal,Dhanusha,Sapahi,1 to 9,,
Nepal,Dhanusha,Satoshar,1 to 9,,
Nepal,Dhanusha,Shantipur,1 to 9,,
Nepal,Dhanusha,Singyahi Madan,1 to 9,,
Nepal,Dhanusha,Sinurjoda,1 to 9,,
Nepal,Dhanusha,Songama,1 to 9,,
Nepal,Dhanusha,Sugamadhukarhi,1 to 9,,
Nepal,Dhanusha,Suganikas,1 to 9,,
Nepal,Dhanusha,Tallogodar,1 to 9,,
Nepal,Dhanusha,Tarapatti Sirsiya,1 to 9,,
Nepal,Dhanusha,Thadi Jhijha,1 to 9,,
Nepal,Dhanusha,Therakachuri,1 to 9,,
Nepal,Dhanusha,Thilla Jadruwa,1 to 9,,
Nepal,Dhanusha,Tulsi,1 to 9,,
Nepal,Dhanusha,Tulsiyahi Nikas,1 to 9,,
Nepal,Dhanusha,Tulsiyahijabdi,1 to 9,,
Nepal,Dhanusha,Umaprempur,1 to 9,,
Nepal,Dhanusha,Yagyabhumi,1 to 9,,
Nepal,Mahottari,Angkar,1 to 9,,
Nepal,Mahottari,Aurahi,1 to 9,,
Nepal,Mahottari,Badiya Banchauri,1 to 9,,
Nepal,Mahottari,Bagada,1 to 9,,
Nepal,Mahottari,Bairgiya Lakshminiya,1 to 9,,
Nepal,Mahottari,Balawa,1 to 9,,
Nepal,Mahottari,Banauli Danauli,1 to 9,,
Nepal,Mahottari,Banauta,1 to 9,,
Nepal,Mahottari,Bardibas,1 to 9,,
Nepal,Mahottari,Basabitti,1 to 9,,
Nepal,Mahottari,Bathanaha,1 to 9,,
Nepal,Mahottari,Belgachhi,1 to 9,,
Nepal,Mahottari,Bhangaha,1 to 9,,
Nepal,Mahottari,Bharatpur,1 to 9,,
Nepal,Mahottari,Bhatauliya,1 to 9,,
Nepal,Mahottari,Bhramarpura,1 to 9,,
Nepal,Mahottari,Bijalpura,1 to 9,,
Nepal,Mahottari,Damhimadai,1 to 9,,
Nepal,Mahottari,Dhamaura,1 to 9,,
Nepal,Mahottari,Dharmapur,1 to 9,,
Nepal,Mahottari,Dhirapur,1 to 9,,
Nepal,Mahottari,Ekadara,1 to 9,,
Nepal,Mahottari,Ekarahiya,1 to 9,,
Nepal,Mahottari,Gaidhabhetpur,1 to 9,,
Nepal,Mahottari,Gauribas,1 to 9,,
Nepal,Mahottari,Gaushala,1 to 9,,
Nepal,Mahottari,Gonarpura,1 to 9,,
Nepal,Mahottari,Halkhori,1 to 9,,
Nepal,Mahottari,Hariharpur Harinamari,1 to 9,,
Nepal,Mahottari,Hathilet,1 to 9,,
Nepal,Mahottari,Hattisarwa,1 to 9,,
Nepal,Mahottari,Itaharwakatti,1 to 9,,
Nepal,Mahottari,Jaleshwor Municipality,1 to 13,,
Nepal,Mahottari,Khairbani,1 to 9,,
Nepal,Mahottari,Khairmara,1 to 9,,
Nepal,Mahottari,Khopi,1 to 9,,
Nepal,Mahottari,Khuttapipradhi,1 to 9,,
Nepal,Mahottari,Kisannagar,1 to 9,,
Nepal,Mahottari,Kolhuwabagaiya,1 to 9,,
Nepal,Mahottari,Lakshminiya,1 to 9,,
Nepal,Mahottari,Loharpatti,1 to 9,,
Nepal,Mahottari,Mahadaiyatapanpur,1 to 9,,
Nepal,Mahottari,Mahottari,1 to 9,,
Nepal,Mahottari,Maisthan,1 to 9,,
Nepal,Mahottari,Manara,1 to 9,,
Nepal,Mahottari,Matihani,1 to 9,,
Nepal,Mahottari,Meghanath Gorhanna,1 to 9,,
Nepal,Mahottari,Mujhaura Vishnupur,1 to 9,,
Nepal,Mahottari,Nainhi,1 to 9,,
Nepal,Mahottari,Nigaul,1 to 9,,
Nepal,Mahottari,Padaul,1 to 9,,
Nepal,Mahottari,Parikauli Phuhatta,1 to 9,,
Nepal,Mahottari,Parsadewad,1 to 9,,
Nepal,Mahottari,Parsapataili,1 to 9,,
Nepal,Mahottari,Pashupatinagar (Bunarghula),1 to 9,,
Nepal,Mahottari,Phulkaha,1 to 9,,
